id,text,Tweet_punct,word_list
1274117896378167302, @JasperDolphin: Give this shit to the doctors and nurses wtf,give this shit to the doctors and nurses wtf,"['give', 'this', 'shit', 'to', 'the', 'doctors', 'and', 'nurses', 'wtf']"
1274117896814260225,Evolution of Consumer Behavior through covid-19 https://t.co/axEsrun618 https://t.co/JMa3bRX065,evolution of consumer behavior through covid19,"['evolution', 'of', 'consumer', 'behavior', 'through', 'covid19']"
1274117897619677184, @SouthernHomo: I mean we told y’all???? And yet you insisted on reopening beaches. I have to laugh https://t.co/uNJVjKkhXQ,i mean we told yall and yet you insisted on reopening beaches i have to laugh,"['i', 'mean', 'we', 'told', 'yall', 'and', 'yet', 'you', 'insisted', 'on', 'reopening', 'beaches', 'i', 'have', 'to', 'laugh']"
1274117898856849408,This is the result when you are led by a compassionate intelligent person.  Hint hint USA,this is the result when you are led by a compassionate intelligent person hint hint usa,"['this', 'is', 'the', 'result', 'when', 'you', 'are', 'led', 'by', 'a', 'compassionate', 'intelligent', 'person', 'hint', 'hint', 'usa']"
1274117900031397889,New post (PPE Video Part 2) has been published on Covid-19 News Info - https://t.co/NLvU7duLRu https://t.co/OnbHJqtuO0,new post ppe video part has been published on covid19 news info,"['new', 'post', 'ppe', 'video', 'part', 'has', 'been', 'published', 'on', 'covid19', 'news', 'info']"
1274117901243387904,Watney tests positive for COVID-19 https://t.co/dZkuCmIqdB,watney tests positive for covid19,"['watney', 'tests', 'positive', 'for', 'covid19']"
1274117901600075779, @BleacherReport: Clemson announces that 28 athletes and staff members have tested positive for COVID-19 https://t.co/6wol1CcFu7,clemson announces that athletes and staff members have tested positive for covid19,"['clemson', 'announces', 'that', 'athletes', 'and', 'staff', 'members', 'have', 'tested', 'positive', 'for', 'covid19']"
1274117901750951936,"Global Small-Mid Scale LNG Market 2020 COVID-19 Impact, Share, Trend, Segmentation and Forecast to 2026 https://t.co/CvlnWialG8",global smallmid scale lng market covid19 impact share trend segmentation and forecast to ,"['global', 'smallmid', 'scale', 'lng', 'market', 'covid19', 'impact', 'share', 'trend', 'segmentation', 'and', 'forecast', 'to']"
1274117902338347010, @attackerman: So now the Navy is saying Capt. Crozier was insufficiently seized with the urgency of COVID-19 aboard the USS Theodore Roo…,so now the navy is saying capt crozier was insufficiently seized with the urgency of covid19 aboard the uss theodore roo,"['so', 'now', 'the', 'navy', 'is', 'saying', 'capt', 'crozier', 'was', 'insufficiently', 'seized', 'with', 'the', 'urgency', 'of', 'covid19', 'aboard', 'the', 'uss', 'theodore', 'roo']"
1274117904125042689," @AnthemInc: To address the COVID-19 crisis, we pledge our partnership and leadership in collaboration with government officials, healthc…",to address the covid19 crisis we pledge our partnership and leadership in collaboration with government officials healthc,"['to', 'address', 'the', 'covid19', 'crisis', 'we', 'pledge', 'our', 'partnership', 'and', 'leadership', 'in', 'collaboration', 'with', 'government', 'officials', 'healthc']"
1274117904598958080,Impact Analysis of COVID-19 on Online K-12 Education Market Analysis 2018-2023 by Share Growing Rapidly With Latest… https://t.co/VDRptYnSMo,impact analysis of covid19 on online k12 education market analysis by share growing rapidly with latest,"['impact', 'analysis', 'of', 'covid19', 'on', 'online', 'k12', 'education', 'market', 'analysis', 'by', 'share', 'growing', 'rapidly', 'with', 'latest']"
1274117905987313665, @Telegraph: Ethnic minorities are more likely than white workers to have lost their jobs rather than be put on furlough in the Covid-19…,ethnic minorities are more likely than white workers to have lost their jobs rather than be put on furlough in the covid19,"['ethnic', 'minorities', 'are', 'more', 'likely', 'than', 'white', 'workers', 'to', 'have', 'lost', 'their', 'jobs', 'rather', 'than', 'be', 'put', 'on', 'furlough', 'in', 'the', 'covid19']"
1274117906478043139, @Yamile_Valdez28: Someone tested positive for Covid-19 at pluckers the one on Stafford. They haven’t said shit nor have they closed the…,someone tested positive for covid19 at pluckers the one on stafford they havent said shit nor have they closed the,"['someone', 'tested', 'positive', 'for', 'covid19', 'at', 'pluckers', 'the', 'one', 'on', 'stafford', 'they', 'havent', 'said', 'shit', 'nor', 'have', 'they', 'closed', 'the']"
1274117906859728896,"Wow, just wow",wow just wow,"['wow', 'just', 'wow']"
1274117906884972545, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117907643949056, @Fayemous___: Doctors? Teachers? Essential workers?,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117907824480257," @JeffPassan: The Toronto Blue Jays on Thursday shut down their spring training facility in Dunedin, Fla., after a player exhibited COVID…",the toronto blue jays on thursday shut down their spring training facility in dunedin fla after a player exhibited covid,"['the', 'toronto', 'blue', 'jays', 'on', 'thursday', 'shut', 'down', 'their', 'spring', 'training', 'facility', 'in', 'dunedin', 'fla', 'after', 'a', 'player', 'exhibited', 'covid']"
1274117908055109634, @BenJolly9: Have the BBC cancelled The Apprencice for Lord Sugar being a racist gammon who goes on TV and denies COVID-19 as a dangerous…,have the bbc cancelled the apprencice for lord sugar being a racist gammon who goes on tv and denies covid19 as a dangerous,"['have', 'the', 'bbc', 'cancelled', 'the', 'apprencice', 'for', 'lord', 'sugar', 'being', 'a', 'racist', 'gammon', 'who', 'goes', 'on', 'tv', 'and', 'denies', 'covid19', 'as', 'a', 'dangerous']"
1274117908298424320," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117908075909121, @OneInAnARMY: 💜ARMY did you know? Global Foodbanking Network @foodbanking supports 943 food banks in 42 countries!That's a lot of peop…,army did you know global foodbanking network supports food banks in countriesthats a lot of peop,"['army', 'did', 'you', 'know', 'global', 'foodbanking', 'network', 'supports', 'food', 'banks', 'in', 'countriesthats', 'a', 'lot', 'of', 'peop']"
1274117908466106372, @latimes: Breaking: UCLA football players are demanding that a “third-party health official” be on hand for all football activities to s…,breaking ucla football players are demanding that a thirdparty health official be on hand for all football activities to s,"['breaking', 'ucla', 'football', 'players', 'are', 'demanding', 'that', 'a', 'thirdparty', 'health', 'official', 'be', 'on', 'hand', 'for', 'all', 'football', 'activities', 'to', 's']"
1274117908738666496, @latimes: Breaking: UCLA football players are demanding that a “third-party health official” be on hand for all football activities to s…,breaking ucla football players are demanding that a thirdparty health official be on hand for all football activities to s,"['breaking', 'ucla', 'football', 'players', 'are', 'demanding', 'that', 'a', 'thirdparty', 'health', 'official', 'be', 'on', 'hand', 'for', 'all', 'football', 'activities', 'to', 's']"
1274117909241946113," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117909292384256, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117909304897537, @LOLGOP: The cool thing about possibly getting Covid-19 at a Trump rally is that if he wins he's going to bring back discrimination agai…,the cool thing about possibly getting covid19 at a trump rally is that if he wins hes going to bring back discrimination agai,"['the', 'cool', 'thing', 'about', 'possibly', 'getting', 'covid19', 'at', 'a', 'trump', 'rally', 'is', 'that', 'if', 'he', 'wins', 'hes', 'going', 'to', 'bring', 'back', 'discrimination', 'agai']"
1274117910525620234, @MelforProgress: This is not a coincidence.This is an amalgamation of the crisis’ we’re running to fix.We need:-rent cancellation n…,this is not a coincidencethis is an amalgamation of the crisis were running to fixwe needrent cancellation n,"['this', 'is', 'not', 'a', 'coincidencethis', 'is', 'an', 'amalgamation', 'of', 'the', 'crisis', 'were', 'running', 'to', 'fixwe', 'needrent', 'cancellation', 'n']"
1274117910957559808, @ProFootballTalk: Clemson announces 28 positive COVID-19 tests among athletes https://t.co/GonKZrR34i,clemson announces positive covid19 tests among athletes,"['clemson', 'announces', 'positive', 'covid19', 'tests', 'among', 'athletes']"
1274117911054110720," @CorbynistaTeen: After 10 weeks of clapping for the NHS, the Tories have quietly announced they are terminating student nurse contracts…",after weeks of clapping for the nhs the tories have quietly announced they are terminating student nurse contracts,"['after', 'weeks', 'of', 'clapping', 'for', 'the', 'nhs', 'the', 'tories', 'have', 'quietly', 'announced', 'they', 'are', 'terminating', 'student', 'nurse', 'contracts']"
1274117911263752199, @ProFootballTalk: Clemson announces 28 positive COVID-19 tests among athletes https://t.co/GonKZrR34i,clemson announces positive covid19 tests among athletes,"['clemson', 'announces', 'positive', 'covid19', 'tests', 'among', 'athletes']"
1274117911280574468," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117911502819331," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117911766953984, @PediAnesthesia: Pediatric Airway Management in COVID-19 Patients: Consensus Guidelines From the Society for Pediatric Anesthesia’s Pedi…,pediatric airway management in covid19 patients consensus guidelines from the society for pediatric anesthesias pedi,"['pediatric', 'airway', 'management', 'in', 'covid19', 'patients', 'consensus', 'guidelines', 'from', 'the', 'society', 'for', 'pediatric', 'anesthesias', 'pedi']"
1274117912069115912," @ProjectLincoln: This you, @GovRonDeSantis? https://t.co/CUG7ZfzZfX",this you,"['this', 'you']"
1274117912375300097," @kylamb8: Among 15 to 24 year olds, less than 300 are hospitalized with Covid-19 for every million. Among every 100 hospitalized, 99.3 s…",among to year olds less than are hospitalized with covid19 for every million among every hospitalized s,"['among', 'to', 'year', 'olds', 'less', 'than', 'are', 'hospitalized', 'with', 'covid19', 'for', 'every', 'million', 'among', 'every', 'hospitalized', 's']"
1274117913323208710, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117914132701189, @alanisnking: Wild how pandemics don’t end because you’re bored of them! https://t.co/ae7zKO0www,wild how pandemics dont end because youre bored of them,"['wild', 'how', 'pandemics', 'dont', 'end', 'because', 'youre', 'bored', 'of', 'them']"
1274117914870910978," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117915193806849,"@realDonaldTrump @gtbynum You are the most selfish, self serving bastard on the face of the earth by holding this r… https://t.co/lPrJDsvsOk",you are the most selfish self serving bastard on the face of the earth by holding this r,"['you', 'are', 'the', 'most', 'selfish', 'self', 'serving', 'bastard', 'on', 'the', 'face', 'of', 'the', 'earth', 'by', 'holding', 'this', 'r']"
1274117917550850051," @ABSCBNNews: DAY 98. Here are the stories you need to watch out for today, June 20, 2020, amid the #COVID19 pandemic: * DOH reported 6…",day here are the stories you need to watch out for today june amid the covid19 pandemic doh reported ,"['day', 'here', 'are', 'the', 'stories', 'you', 'need', 'to', 'watch', 'out', 'for', 'today', 'june', 'amid', 'the', 'covid19', 'pandemic', 'doh', 'reported']"
1274117917811134464,I guess going to a bar to drink during a pandemic was a risk worth taking 🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️,i guess going to a bar to drink during a pandemic was a risk worth taking,"['i', 'guess', 'going', 'to', 'a', 'bar', 'to', 'drink', 'during', 'a', 'pandemic', 'was', 'a', 'risk', 'worth', 'taking']"
1274117918813335552," @BR_MLB: Blue Jays shut down their Florida spring training facility yesterday after a player felt COVID-19 symptoms, per @JeffPassan htt…",blue jays shut down their florida spring training facility yesterday after a player felt covid19 symptoms per htt,"['blue', 'jays', 'shut', 'down', 'their', 'florida', 'spring', 'training', 'facility', 'yesterday', 'after', 'a', 'player', 'felt', 'covid19', 'symptoms', 'per', 'htt']"
1274117918993854474, @Fayemous___: Doctors? Teachers? Essential workers? https://t.co/EenQsqJIr2,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117919866265601," @Channel4News: ""It's a very strange decision to make at this point in time"".Former Chief Scientific Adviser to the government Sir Davi…",its a very strange decision to make at this point in timeformer chief scientific adviser to the government sir davi,"['its', 'a', 'very', 'strange', 'decision', 'to', 'make', 'at', 'this', 'point', 'in', 'timeformer', 'chief', 'scientific', 'adviser', 'to', 'the', 'government', 'sir', 'davi']"
1274117923230097408,"The irony is, at a point, I was also imagining how I would’ve coped if I had a company during the lockdown, because… https://t.co/cJUir8OKBX",the irony is at a point i was also imagining how i wouldve coped if i had a company during the lockdown because,"['the', 'irony', 'is', 'at', 'a', 'point', 'i', 'was', 'also', 'imagining', 'how', 'i', 'wouldve', 'coped', 'if', 'i', 'had', 'a', 'company', 'during', 'the', 'lockdown', 'because']"
1274117923787935744,"Apple to shut some U.S. stores again due to rising COVID-19 cases $AAPL &lt;a href=""https://t.co/PhMUJvUonj""&gt;… https://t.co/UCP9b52N1d",apple to shut some us stores again due to rising covid19 cases aapl lta href,"['apple', 'to', 'shut', 'some', 'us', 'stores', 'again', 'due', 'to', 'rising', 'covid19', 'cases', 'aapl', 'lta', 'href']"
1274117924186439682,"@CharlesPPierce @GlobeChadFinn Actually, methinks you and your ilk are the ones begging for a ""riot"". I also suspec… https://t.co/LvlFoaFBbo",actually methinks you and your ilk are the ones begging for a riot i also suspec,"['actually', 'methinks', 'you', 'and', 'your', 'ilk', 'are', 'the', 'ones', 'begging', 'for', 'a', 'riot', 'i', 'also', 'suspec']"
1274117924328894464," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117924974977030, @LabyMod: Weekeeeend...finally! We hope you guys had a great week... although it might be hard during Covid-19 😅 but we got this! To mak…,weekeeeendfinally we hope you guys had a great week although it might be hard during covid19 but we got this to mak,"['weekeeeendfinally', 'we', 'hope', 'you', 'guys', 'had', 'a', 'great', 'week', 'although', 'it', 'might', 'be', 'hard', 'during', 'covid19', 'but', 'we', 'got', 'this', 'to', 'mak']"
1274117925918646272," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117927277453314, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117928405864448," @_SarahGTaylor: Mayor @AndyBerke says it's ""ridiculous,"" to make COVID-19 about the media. Says we're ""better off"" promoting the sprea…",mayor says its ridiculous to make covid19 about the media says were better off promoting the sprea,"['mayor', 'says', 'its', 'ridiculous', 'to', 'make', 'covid19', 'about', 'the', 'media', 'says', 'were', 'better', 'off', 'promoting', 'the', 'sprea']"
1274117926807715840, @dennis0805a: @SpeakerPelosi EVENT: THE #TRUMP JONESTOWN RALLYLOCATION: TULSA OKLAHOMADATE: 6/20/2020TIME: 7:00 PMREFRESHMENTS:…,event the trump jonestown rallylocation tulsa oklahomadate 6202020time pmrefreshments,"['event', 'the', 'trump', 'jonestown', 'rallylocation', 'tulsa', 'oklahomadate', '6202020time', 'pmrefreshments']"
1274117926262472704, @Fayemous___: Doctors? Teachers? Essential workers?,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117928603041792, @latimes: Breaking: UCLA football players are demanding that a “third-party health official” be on hand for all football activities to s…,breaking ucla football players are demanding that a thirdparty health official be on hand for all football activities to s,"['breaking', 'ucla', 'football', 'players', 'are', 'demanding', 'that', 'a', 'thirdparty', 'health', 'official', 'be', 'on', 'hand', 'for', 'all', 'football', 'activities', 'to', 's']"
1274117929240592390, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117930301755392," @MichiContreras: Since @RonDeSantisFL won’t say it, I will: COVID-19 is alive and well and Florida broke records in new coronavirus case…",since wont say it i will covid19 is alive and well and florida broke records in new coronavirus case,"['since', 'wont', 'say', 'it', 'i', 'will', 'covid19', 'is', 'alive', 'and', 'well', 'and', 'florida', 'broke', 'records', 'in', 'new', 'coronavirus', 'case']"
1274117931002064897, @EricBoehlert: “Just because Trump is comfortable putting his supporters at risk with an indoor rally in a city experiencing a spike on…,just because trump is comfortable putting his supporters at risk with an indoor rally in a city experiencing a spike on,"['just', 'because', 'trump', 'is', 'comfortable', 'putting', 'his', 'supporters', 'at', 'risk', 'with', 'an', 'indoor', 'rally', 'in', 'a', 'city', 'experiencing', 'a', 'spike', 'on']"
1274117934533623808," @MaderaDPH: 6/19/20: Reporting 19 new COVID-19 cases, bringing the total number of confirmed COVID-19 cases to 314. Of the 314 cases:•…",reporting new covid19 cases bringing the total number of confirmed covid19 cases to of the cases,"['reporting', 'new', 'covid19', 'cases', 'bringing', 'the', 'total', 'number', 'of', 'confirmed', 'covid19', 'cases', 'to', 'of', 'the', 'cases']"
1274117934592528386," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117936362541056,This is a bit like when the Bluth company got upgraded to “don’t sell”,this is a bit like when the bluth company got upgraded to dont sell,"['this', 'is', 'a', 'bit', 'like', 'when', 'the', 'bluth', 'company', 'got', 'upgraded', 'to', 'dont', 'sell']"
1274117936672841728, @browardsheriff: We want to remind you that COVID-19 is still with us and continues to pose a threat. It is vitally important to follow…,we want to remind you that covid19 is still with us and continues to pose a threat it is vitally important to follow,"['we', 'want', 'to', 'remind', 'you', 'that', 'covid19', 'is', 'still', 'with', 'us', 'and', 'continues', 'to', 'pose', 'a', 'threat', 'it', 'is', 'vitally', 'important', 'to', 'follow']"
1274117936744103936," @RepValDemings: The COVID-19 shutdowns were never a way to ""beat"" the pandemic. They were a delaying tactic to give the president time t…",the covid19 shutdowns were never a way to beat the pandemic they were a delaying tactic to give the president time t,"['the', 'covid19', 'shutdowns', 'were', 'never', 'a', 'way', 'to', 'beat', 'the', 'pandemic', 'they', 'were', 'a', 'delaying', 'tactic', 'to', 'give', 'the', 'president', 'time', 't']"
1274117936807063559,Checkout The Road to Resilience series - we speak with several leaders from the Business Spend Management Community… https://t.co/dr1c23Zq0s,checkout the road to resilience series we speak with several leaders from the business spend management community,"['checkout', 'the', 'road', 'to', 'resilience', 'series', 'we', 'speak', 'with', 'several', 'leaders', 'from', 'the', 'business', 'spend', 'management', 'community']"
1274117937507577858, @Fayemous___: Doctors? Teachers? Essential workers?,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117938195214336, @petbugs13: updated covid-19 case counts. Canada currently decelerating faster than any other country on this chart. it's about time. ht…,updated covid19 case counts canada currently decelerating faster than any other country on this chart its about time ht,"['updated', 'covid19', 'case', 'counts', 'canada', 'currently', 'decelerating', 'faster', 'than', 'any', 'other', 'country', 'on', 'this', 'chart', 'its', 'about', 'time', 'ht']"
1274117938359001088,"Cape May County reported 11 new COVID-19 community-based cases today. North Wildwood had five of the new cases, wit… https://t.co/zY9LOK4RVW",cape may county reported new covid19 communitybased cases today north wildwood had five of the new cases wit,"['cape', 'may', 'county', 'reported', 'new', 'covid19', 'communitybased', 'cases', 'today', 'north', 'wildwood', 'had', 'five', 'of', 'the', 'new', 'cases', 'wit']"
1274117938778378242," @HowardA_Esq: If Donald is bragging about all the idiot maggots coming out to hear him spew hate speech, wait until he sees the record c…",if donald is bragging about all the idiot maggots coming out to hear him spew hate speech wait until he sees the record c,"['if', 'donald', 'is', 'bragging', 'about', 'all', 'the', 'idiot', 'maggots', 'coming', 'out', 'to', 'hear', 'him', 'spew', 'hate', 'speech', 'wait', 'until', 'he', 'sees', 'the', 'record', 'c']"
1274117940279939075," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117940372267008,Yep murderer!!,yep murderer,"['yep', 'murderer']"
1274117940649099264, @NBCDFW: Dallas County is reporting another 394 new COVID-19 cases along with four more deaths and another increase in hospitalizations…,dallas county is reporting another new covid19 cases along with four more deaths and another increase in hospitalizations,"['dallas', 'county', 'is', 'reporting', 'another', 'new', 'covid19', 'cases', 'along', 'with', 'four', 'more', 'deaths', 'and', 'another', 'increase', 'in', 'hospitalizations']"
1274117941693419520,"@5chw4r7z Love Cincy, but why in the hell is no one on the Westside wearing masks! Especially children with parents… https://t.co/iEJ0Ktg6H2",love cincy but why in the hell is no one on the westside wearing masks especially children with parents,"['love', 'cincy', 'but', 'why', 'in', 'the', 'hell', 'is', 'no', 'one', 'on', 'the', 'westside', 'wearing', 'masks', 'especially', 'children', 'with', 'parents']"
1274117942016446464, @kaykayluv4ever: @t_fishhh From my heart I’m asking everyone to PLEASE donate towards my daughter funeral/memorial. My baby passed away…,from my heart im asking everyone to please donate towards my daughter funeralmemorial my baby passed away,"['from', 'my', 'heart', 'im', 'asking', 'everyone', 'to', 'please', 'donate', 'towards', 'my', 'daughter', 'funeralmemorial', 'my', 'baby', 'passed', 'away']"
1274117942930743297, @snowboiiii: wwe and aew are way more invested in protecting their talent from the consequences of their abuse than protecting them from…,wwe and aew are way more invested in protecting their talent from the consequences of their abuse than protecting them from,"['wwe', 'and', 'aew', 'are', 'way', 'more', 'invested', 'in', 'protecting', 'their', 'talent', 'from', 'the', 'consequences', 'of', 'their', 'abuse', 'than', 'protecting', 'them', 'from']"
1274117944130203650,"@BernieSanders Nobody believes this COVID-19 shit anymore. You are old as fuck, just stay inside",nobody believes this covid19 shit anymore you are old as fuck just stay inside,"['nobody', 'believes', 'this', 'covid19', 'shit', 'anymore', 'you', 'are', 'old', 'as', 'fuck', 'just', 'stay', 'inside']"
1274117944210055169,Don’t use this as an excuse to let your guard down.,dont use this as an excuse to let your guard down,"['dont', 'use', 'this', 'as', 'an', 'excuse', 'to', 'let', 'your', 'guard', 'down']"
1274117947074592769, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117947313831937,@AJDelgado13 I can’t relate to these non-maskers. Wearing a mask in public helps protect everyone and yourself from… https://t.co/wXdrV3x3Wb,i cant relate to these nonmaskers wearing a mask in public helps protect everyone and yourself from,"['i', 'cant', 'relate', 'to', 'these', 'nonmaskers', 'wearing', 'a', 'mask', 'in', 'public', 'helps', 'protect', 'everyone', 'and', 'yourself', 'from']"
1274117948807020546," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117950543474690," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117950518128640,So today @realDonaldTrump said if people at his Tulsa rally get contract COVID-19 it will only be a small percentag… https://t.co/o3DiavCuIb,so today said if people at his tulsa rally get contract covid19 it will only be a small percentag,"['so', 'today', 'said', 'if', 'people', 'at', 'his', 'tulsa', 'rally', 'get', 'contract', 'covid19', 'it', 'will', 'only', 'be', 'a', 'small', 'percentag']"
1274117951646564352, @MrStevenCree: Petition: Offer more support to the arts (particularly Theatres and Music) amidst COVID-19 https://t.co/yDjWSeZdKe,petition offer more support to the arts particularly theatres and music amidst covid19,"['petition', 'offer', 'more', 'support', 'to', 'the', 'arts', 'particularly', 'theatres', 'and', 'music', 'amidst', 'covid19']"
1274117953085222912," @chantal_oiseau: I'm far àngrier and upset that a 13 day old, otherwise healthy baby lost its life to covid-19 yesterday, than I am abou…",im far ngrier and upset that a day old otherwise healthy baby lost its life to covid19 yesterday than i am abou,"['im', 'far', 'ngrier', 'and', 'upset', 'that', 'a', 'day', 'old', 'otherwise', 'healthy', 'baby', 'lost', 'its', 'life', 'to', 'covid19', 'yesterday', 'than', 'i', 'am', 'abou']"
1274117953059819521, @PeterMerlinCane: The five countries with the most COVID-19 cases are all run by mentally-challenged right-wing populists:USA (Trump)…,the five countries with the most covid19 cases are all run by mentallychallenged rightwing populistsusa trump,"['the', 'five', 'countries', 'with', 'the', 'most', 'covid19', 'cases', 'are', 'all', 'run', 'by', 'mentallychallenged', 'rightwing', 'populistsusa', 'trump']"
1274117954838450176," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117955111002113, @hauwa_farouk: Marriage is Sweet But Marrying A Wrong Person ls Like Covid-19 Everyday You Will Be Recording New Cases.🚶‍♀️,marriage is sweet but marrying a wrong person ls like covid19 everyday you will be recording new cases,"['marriage', 'is', 'sweet', 'but', 'marrying', 'a', 'wrong', 'person', 'ls', 'like', 'covid19', 'everyday', 'you', 'will', 'be', 'recording', 'new', 'cases']"
